Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2009-05-06,Albury,4.1,19.3,0.0,1.8293433089517244,7.797770325335534,SW,20.0,ENE,WNW,6.0,7.0,82.0,49.0,1028.5,1024.6,3.3924817197361463,3.500123500993137,10.0,19.2,No,No
2009-05-07,Albury,3.2,18.4,0.0,1.729324979867398,7.979714508545364,SW,20.0,SE,WNW,6.0,11.0,86.0,49.0,1026.2,1023.6,3.708794619461635,3.5114588257582504,8.3,18.2,No,No
2009-05-11,Albury,4.3,17.7,0.0,1.2602840314222608,4.529549086057534,ESE,15.0,NNW,S,6.0,7.0,89.0,53.0,1025.6,1022.2,8.0,5.635578426004457,8.5,17.7,No,No
2009-05-12,Albury,3.6,18.5,0.0,1.86441091775316,7.864404368171534,W,26.0,ENE,WNW,4.0,17.0,81.0,49.0,1022.3,1018.5,3.7617902064182793,3.631145571015857,9.1,18.0,No,No
2009-05-13,Albury,3.6,15.1,0.0,0.8659774574793291,3.455444691652609,WNW,28.0,SE,W,4.0,17.0,86.0,61.0,1018.4,1015.7,6.641525526566063,8.0,7.5,14.6,No,No
2009-05-14,Albury,6.9,16.3,0.0,2.553089102377001,3.103428780523682,WNW,35.0,WNW,WNW,17.0,19.0,77.0,59.0,1015.3,1013.1,8.0,8.0,10.3,15.3,No,No
2009-05-15,Albury,10.3,16.6,0.0,2.4561497324827206,2.7028610385673204,WNW,54.0,NW,NW,13.0,19.0,82.0,63.0,1015.0,1011.0,8.0,7.0,12.9,15.9,No,Yes
2009-05-16,Albury,12.4,16.4,1.8,4.406926868740131,3.54169898472472,W,52.0,W,WSW,22.0,24.0,82.0,54.0,1011.8,1013.4,8.0,8.0,13.0,14.5,Yes,No
2009-05-17,Albury,3.0,15.6,0.0,1.1009544346945481,6.2835624617981045,W,20.0,E,E,6.0,9.0,83.0,61.0,1022.5,1019.3,4.0,4.433884530466088,7.0,14.7,No,No
2009-05-20,Albury,5.1,18.6,0.0,1.8797993508913207,4.602841663177644,E,15.0,SSE,ENE,2.0,9.0,75.0,57.0,1022.8,1020.5,7.0,7.0,12.4,18.0,No,No
2009-05-22,Albury,4.7,19.8,0.0,2.6795437409204474,8.85637031417404,SE,24.0,S,SE,4.0,19.0,75.0,43.0,1025.2,1021.4,3.3047529227745365,2.931908722276205,10.1,19.6,No,No
2009-05-23,Albury,6.2,22.9,0.0,4.340836624173868,8.824174570594959,E,30.0,NE,SE,6.0,9.0,71.0,37.0,1022.2,1019.4,3.1302190296332277,3.385626908096935,11.9,21.7,No,No
2009-05-25,Albury,9.3,20.3,0.0,3.008105672667048,5.837951950406258,NE,31.0,SE,NE,9.0,22.0,77.0,50.0,1024.6,1019.7,2.0,8.0,11.6,19.5,No,Yes
2009-05-26,Albury,11.6,18.1,4.2,1.6774283078062222,5.096880064932242,E,19.0,E,SSE,2.0,6.0,97.0,74.0,1021.4,1019.2,8.0,3.0,13.6,17.4,Yes,No
2009-06-03,Albury,10.6,14.3,4.8,0.5883390733987781,1.0585318970133404,SE,15.0,ENE,SE,6.0,9.0,85.0,97.0,1023.5,1020.4,8.0,8.0,12.4,13.0,Yes,Yes
2009-06-04,Albury,8.9,17.4,8.0,0.9881320118866199,3.090733530963652,ENE,15.0,NW,E,2.0,4.0,99.0,58.0,1021.0,1017.5,8.0,7.0,11.3,16.5,Yes,No
2009-06-05,Albury,2.8,16.1,0.0,0.9633006516445985,6.505075940487186,W,20.0,NNE,W,4.0,11.0,86.0,57.0,1017.9,1015.1,4.522524448276734,4.473758292616388,7.6,15.6,No,No
2009-06-07,Albury,4.7,11.6,14.4,-0.5499318380332099,1.9265113844622253,NNW,30.0,NNW,NNW,6.0,17.0,93.0,80.0,1007.5,1006.3,8.0,8.0,10.0,11.5,Yes,Yes
2009-06-08,Albury,9.0,12.0,4.6,0.8853887706974675,2.2146172318212933,WNW,33.0,WNW,WNW,9.0,26.0,88.0,79.0,1009.6,1008.7,8.0,8.0,10.3,11.4,Yes,Yes
2009-06-09,Albury,6.3,8.8,2.0,-0.5311043933702573,0.15742875650136057,W,43.0,NNW,WNW,13.0,13.0,92.0,95.0,1011.1,1008.3,8.0,8.0,6.8,7.9,Yes,Yes
2009-06-10,Albury,3.0,10.5,5.6,1.990665034805272,6.309451152208284,WNW,37.0,W,WSW,15.0,22.0,77.0,56.0,1017.6,1018.4,5.071685217637004,4.0,4.9,9.7,Yes,No
2009-06-12,Albury,-1.3,8.2,0.0,-2.2222218222800034,1.9208368027848515,ESE,15.0,E,SSE,6.0,6.0,99.0,72.0,1025.7,1022.2,8.0,7.0,1.9,7.9,No,No
2009-06-13,Albury,1.8,12.4,0.0,-0.31951743398258037,5.695998351869845,ENE,28.0,E,NE,4.0,15.0,86.0,60.0,1018.3,1013.0,4.591693180089408,4.0,5.9,12.1,No,No
2009-06-19,Albury,0.5,15.3,0.0,-0.04332292696760032,6.870898434026401,ESE,15.0,NE,SE,6.0,6.0,93.0,56.0,1030.8,1027.1,3.879401863376227,3.8441351458389974,5.4,15.1,No,No
2009-06-20,Albury,0.9,17.3,0.0,0.6399694923608839,3.5899227776380016,NNE,28.0,NE,NE,4.0,17.0,85.0,56.0,1025.7,1020.6,7.0,8.0,7.0,16.7,No,Yes
2009-06-21,Albury,7.0,17.0,1.6,1.325275815999082,9.030312408210524,ENE,46.0,NW,ENE,4.0,20.0,99.0,71.0,1021.9,1018.6,1.0,1.0,8.3,16.4,Yes,Yes
2009-06-22,Albury,5.0,14.9,5.6,-0.3533257624591988,4.831852419343139,SE,19.0,SE,ENE,4.0,6.0,99.0,78.0,1020.7,1018.6,1.0,8.0,9.1,13.6,Yes,No
2009-06-23,Albury,3.9,15.5,0.0,0.0921360142274863,3.136664622381506,W,35.0,ENE,SSE,11.0,7.0,99.0,70.0,1020.2,1016.4,8.0,6.0,8.3,15.2,No,Yes
2009-06-24,Albury,7.7,14.1,6.0,2.0276787708632034,3.3393218689790096,ESE,41.0,ESE,SE,7.0,9.0,81.0,65.0,1014.9,1012.7,8.0,5.0,9.6,13.7,Yes,No
2009-06-25,Albury,4.7,12.2,0.0,-0.698391915393259,2.2595669644946064,NNW,24.0,ESE,N,2.0,13.0,99.0,75.0,1015.5,1012.7,7.0,8.0,6.9,11.6,No,Yes
2009-06-26,Albury,6.9,13.7,4.4,0.39421894450640016,2.160885551517403,SE,46.0,ESE,ESE,7.0,9.0,99.0,73.0,1011.6,1008.1,7.0,6.955386412073075,8.4,13.0,Yes,No
2009-06-27,Albury,8.4,11.9,0.0,0.7427148549234039,1.1607655670116266,SSE,22.0,SE,SE,7.0,6.0,79.0,81.0,1007.8,1005.5,8.0,8.0,10.3,11.3,No,Yes
2009-06-28,Albury,9.3,12.3,5.4,0.2541840116816174,2.17886350792714,W,22.0,WSW,NNW,9.0,11.0,98.0,76.0,1007.5,1006.6,7.0,8.0,9.8,12.3,Yes,Yes
2009-06-29,Albury,8.2,15.7,3.6,1.2742181900286091,2.52585320681138,NE,26.0,NE,NNE,9.0,15.0,91.0,69.0,1011.4,1009.4,8.0,8.0,10.1,15.6,Yes,Yes
2009-06-30,Albury,9.1,16.1,2.0,1.7548378382986147,1.0113273611344287,NW,72.0,NE,NE,11.0,19.0,78.0,73.0,1007.6,1001.0,8.0,8.0,13.5,15.3,Yes,Yes
2009-07-01,Albury,8.3,13.3,8.4,2.187888159906094,3.743204007930885,NW,52.0,N,NW,20.0,22.0,85.0,68.0,1006.5,1005.2,8.0,5.0,9.5,13.1,Yes,Yes
2009-07-02,Albury,8.8,11.6,5.0,1.4818939518339924,3.423192383479085,WNW,54.0,NW,WNW,19.0,19.0,88.0,74.0,1009.4,1006.8,8.0,4.0,8.8,11.4,Yes,Yes
2009-07-03,Albury,7.6,12.0,7.8,3.1410373839318577,6.142801020410913,W,61.0,W,WSW,17.0,22.0,82.0,62.0,1008.6,1009.6,8.0,1.0,7.8,11.7,Yes,No
2009-07-04,Albury,5.7,13.2,0.0,0.8515558731094028,2.459627278482497,WNW,39.0,WNW,WNW,15.0,24.0,91.0,76.0,1016.3,1014.9,8.0,8.0,7.9,12.6,No,No
2009-07-05,Albury,3.4,12.4,0.0,1.3240974747300789,5.778540307244134,W,31.0,W,W,9.0,15.0,80.0,56.0,1019.9,1019.0,5.067402563611672,4.818103300623932,7.0,12.0,No,No
2009-07-06,Albury,0.0,12.1,0.0,-0.41930338610417506,3.177416437092477,ENE,19.0,NNE,WSW,7.0,7.0,99.0,65.0,1022.4,1020.4,8.0,6.399103847133006,2.3,11.4,No,No
2009-07-12,Albury,8.1,16.5,0.6,2.3467043571536257,6.692243304606334,NNW,33.0,SSE,NNW,7.0,19.0,77.0,53.0,1010.4,1007.7,2.0,6.0,11.6,15.4,No,No
2009-07-13,Albury,5.9,13.1,1.0,1.2250201367439333,1.687966442558741,WNW,41.0,N,NNW,13.0,11.0,82.0,73.0,1007.6,1005.5,8.0,8.0,9.0,12.3,No,Yes
2009-07-14,Albury,6.9,11.0,6.8,0.44905683642665295,1.4258796160150577,W,30.0,N,SSW,9.0,9.0,94.0,75.0,1006.6,1005.8,8.0,8.0,7.5,10.1,Yes,Yes
2009-07-17,Albury,-0.3,14.4,0.2,0.5151078242707192,6.840084207526047,N,17.0,NNE,SW,4.0,6.0,88.0,52.0,1022.4,1020.6,4.1336800209904005,4.117108729497161,4.5,14.2,No,No
2009-07-19,Albury,3.2,14.1,0.6,0.16651100680914643,2.7254157328791813,NNE,24.0,ESE,NE,7.0,11.0,94.0,65.0,1021.6,1019.8,8.0,8.0,7.8,13.5,No,No
2009-07-21,Albury,0.8,17.7,0.0,0.8998348888527294,6.908171484073942,N,43.0,ENE,ENE,4.0,17.0,87.0,46.0,1019.7,1013.4,3.8759460294154273,4.035187581617961,6.6,17.6,No,No
2009-07-22,Albury,6.6,12.3,0.0,0.9783506998059219,1.978150842984947,W,44.0,ENE,NNW,7.0,20.0,74.0,81.0,1009.5,1006.2,7.0,8.0,11.3,10.2,No,Yes
2009-07-23,Albury,6.0,13.5,9.8,2.552968350942764,4.528711056015955,WNW,26.0,W,W,13.0,17.0,83.0,58.0,1015.1,1018.4,7.0,7.0,8.5,12.9,Yes,No
2009-07-27,Albury,1.3,8.8,0.0,-1.362364853100541,1.4515042750227032,N,20.0,ENE,NNW,6.0,9.0,99.0,91.0,1019.9,1019.9,8.0,8.0,4.2,7.3,No,Yes
2009-07-28,Albury,4.2,12.7,3.8,0.48163786893350347,2.238151289095139,WNW,31.0,NW,WNW,11.0,11.0,89.0,71.0,1024.0,1023.1,8.0,8.0,8.8,12.0,Yes,Yes
2009-07-29,Albury,8.3,13.2,2.4,0.626529400998268,1.793156619821108,WNW,24.0,NW,WSW,11.0,9.0,98.0,81.0,1026.0,1025.4,8.0,8.0,9.3,12.1,Yes,No
2009-07-31,Albury,6.5,14.5,5.2,2.1048462871847446,4.659833926770178,W,35.0,W,WSW,19.0,22.0,81.0,61.0,1021.3,1021.5,5.0,8.0,11.6,12.7,Yes,No
2009-08-02,Albury,7.5,14.1,0.8,0.2625601692921675,6.282041998799853,NNW,30.0,SW,NNW,2.0,17.0,94.0,65.0,1027.9,1024.8,1.0,6.0,10.5,13.3,No,No
2009-08-03,Albury,8.3,13.8,0.8,2.8641654071660967,5.846905368106212,NNW,37.0,W,WNW,20.0,15.0,79.0,49.0,1023.1,1022.9,5.4315748991593935,4.712127548465368,9.9,13.6,No,No
2009-08-05,Albury,5.7,13.8,5.4,-0.18035190774144283,1.9332513293715792,NNE,19.0,ENE,S,7.0,7.0,98.0,76.0,1022.2,1020.2,8.0,8.0,8.9,13.6,Yes,No
2009-08-07,Albury,8.0,13.9,0.8,3.9528092415000575,4.225037151118621,WNW,57.0,WNW,WSW,35.0,33.0,79.0,47.0,1012.8,1015.6,8.0,8.0,9.8,13.7,No,Yes
2009-08-08,Albury,-0.8,12.9,4.2,0.6395762276211556,6.2208811800236035,WNW,24.0,E,WSW,6.0,6.0,78.0,50.0,1026.4,1023.0,3.844606248760762,4.223438339025261,4.4,12.3,Yes,No
2009-08-09,Albury,-1.0,12.2,0.0,-0.20421323186151907,6.256817326350729,ESE,15.0,S,E,2.0,7.0,91.0,48.0,1021.6,1018.5,4.58667013202091,4.08280408248142,2.0,12.1,No,No
2009-08-10,Albury,1.9,14.8,0.2,1.5649724455185412,5.657531730428181,SE,20.0,SSE,SE,4.0,11.0,72.0,60.0,1018.6,1014.7,4.508454218545069,4.977297238504761,5.9,12.6,No,No
2009-08-11,Albury,5.9,17.7,0.4,3.679898810895992,10.757126221578554,NNE,43.0,E,NNW,19.0,22.0,62.0,59.0,1009.0,1008.6,1.0,1.0,14.8,15.6,No,Yes
2009-08-12,Albury,6.9,14.3,4.8,0.45290253392057167,2.326511105409793,W,24.0,SSE,NW,6.0,13.0,99.0,74.0,1011.5,1010.0,8.0,8.0,9.1,13.0,Yes,No
2009-08-13,Albury,7.7,11.6,0.2,0.03434827267739182,2.2863731165325714,NW,22.0,NW,N,6.0,13.0,94.0,87.0,1015.7,1015.3,8.0,7.0,9.4,11.1,No,Yes
2009-08-15,Albury,2.7,17.5,0.2,0.48994829894155734,4.28769193274544,NNE,24.0,SE,NE,7.0,13.0,99.0,57.0,1021.2,1016.8,8.0,5.934859632127992,6.7,17.0,No,Yes
2009-08-16,Albury,5.1,15.5,1.6,0.8123480839134993,1.7167337610651892,W,39.0,NE,ENE,11.0,11.0,79.0,70.0,1012.2,1006.4,8.0,8.0,11.0,14.3,Yes,Yes
2009-08-17,Albury,4.2,13.6,3.2,2.5186953364063145,9.04472752392589,WNW,37.0,W,WNW,20.0,19.0,73.0,57.0,1018.2,1019.7,1.0,3.212918639469091,9.8,12.8,Yes,No
2009-08-19,Albury,1.6,16.4,0.0,0.22353140207011846,6.552399189034821,E,17.0,NE,S,7.0,7.0,99.0,61.0,1027.7,1022.5,8.0,1.0,5.5,15.2,No,No
2009-08-20,Albury,5.5,18.4,0.0,1.7655691841460985,7.004967571971693,N,22.0,ESE,N,6.0,13.0,78.0,51.0,1019.7,1014.3,3.968330552526485,4.112305071761021,11.1,17.3,No,No
2009-08-21,Albury,7.3,14.8,1.0,2.4734916002871468,4.440635848020703,WNW,59.0,NNE,WSW,26.0,30.0,72.0,85.0,1004.0,1001.7,3.0,8.0,13.3,10.1,No,Yes
2009-08-22,Albury,0.2,14.1,6.6,0.36837083382756,5.993925063687262,NE,26.0,SE,NNE,9.0,13.0,90.0,57.0,1012.0,1009.6,4.707940201370391,5.035085372954171,5.8,12.9,Yes,Yes
2009-08-23,Albury,5.8,18.9,3.8,0.959416669137025,7.569691509745749,NNE,26.0,ENE,NNE,7.0,11.0,94.0,67.0,1011.5,1007.1,3.0,3.0,10.8,18.2,Yes,Yes
2009-08-24,Albury,8.9,17.1,1.2,3.8150435719418256,5.02384438398135,WNW,63.0,NNW,NW,26.0,22.0,68.0,52.0,1004.1,1001.0,5.456744113779932,5.9051020680998185,13.2,16.4,Yes,Yes
2009-08-25,Albury,7.1,12.8,2.0,3.4683780467333882,5.227371528245612,W,80.0,W,NW,15.0,20.0,75.0,53.0,1009.6,1008.2,3.0,5.140877681290167,7.7,11.7,Yes,Yes
2009-08-26,Albury,4.2,14.4,3.6,1.8836246026337244,3.7828265141698694,NW,43.0,NNW,NW,13.0,30.0,83.0,56.0,1016.1,1014.4,6.976070873540422,8.0,6.9,13.6,Yes,No
2009-08-27,Albury,1.1,16.7,0.4,1.6015862712679123,8.004225241804502,N,30.0,ENE,N,11.0,19.0,72.0,49.0,1018.5,1014.6,3.185139390325652,3.7537730970512087,8.9,16.2,No,No
2009-08-28,Albury,1.1,18.6,0.0,1.3738954624647368,7.4932217809491855,NNW,24.0,ESE,E,7.0,11.0,87.0,51.0,1016.9,1013.3,3.773987189780751,4.161548231901644,7.2,17.6,No,Yes
2009-08-29,Albury,7.2,17.9,4.2,1.2991474475502756,4.439120133676589,W,59.0,NE,W,20.0,19.0,81.0,80.0,1002.6,996.9,1.0,8.0,13.0,17.5,Yes,Yes
2009-08-30,Albury,6.3,11.1,13.4,2.986106864984934,2.1492220162053677,WNW,56.0,W,W,26.0,20.0,77.0,57.0,1014.2,1015.2,8.0,8.0,6.7,10.7,Yes,Yes
2009-08-31,Albury,6.7,14.2,1.4,1.1727763759009693,4.613984038819659,NW,39.0,NW,NW,19.0,22.0,90.0,72.0,1018.9,1016.8,7.0,5.0,9.7,13.9,Yes,Yes
2009-09-01,Albury,5.1,14.2,3.0,0.9290879432539976,7.167613174035703,WNW,24.0,WNW,W,7.0,15.0,96.0,58.0,1023.2,1021.7,8.0,1.0,9.7,12.5,Yes,No
2009-09-02,Albury,1.0,16.8,0.0,1.1799737478579413,7.4831460824719205,ESE,24.0,ESE,E,9.0,9.0,82.0,45.0,1024.9,1020.2,3.3727883002139976,3.730107809246494,7.0,16.0,No,No
2009-09-03,Albury,6.1,20.7,0.0,2.566726962494445,6.773386772069944,NE,43.0,SE,NE,4.0,24.0,80.0,54.0,1016.6,1010.8,4.555395416765062,4.309087429326478,10.2,20.3,No,Yes
2009-09-04,Albury,6.3,16.9,1.4,1.6477858944622854,8.49626884583764,NW,35.0,ESE,WNW,6.0,13.0,85.0,58.0,1014.4,1012.3,1.0,3.452801745672705,12.5,15.5,Yes,No
2009-09-05,Albury,2.1,15.0,0.0,1.054187258924149,5.509741641189681,WNW,30.0,ESE,NW,4.0,11.0,81.0,54.0,1019.5,1017.9,4.932626140557364,6.0,8.6,14.9,No,No
2009-09-06,Albury,1.6,16.6,0.0,0.9607662356726796,6.997244902804789,NE,37.0,SE,NE,9.0,20.0,79.0,47.0,1018.4,1011.4,3.643959389600912,4.12135148574847,8.3,15.4,No,No
2009-09-07,Albury,8.3,17.6,0.0,2.917856646395454,6.998043694052463,W,41.0,ENE,W,9.0,30.0,73.0,53.0,1005.0,1002.7,4.994563490368698,4.787435086611541,13.9,16.5,No,No
2009-09-08,Albury,5.7,16.5,0.0,2.0974123663575552,7.268768018264376,W,46.0,W,WSW,7.0,30.0,90.0,59.0,1009.9,1009.0,5.0,4.0,9.4,15.3,No,No
2009-09-09,Albury,7.5,14.3,0.0,1.958955877812952,2.7609466941075347,W,35.0,W,WNW,17.0,22.0,82.0,67.0,1012.8,1011.3,8.0,8.0,9.5,13.4,No,No
2009-09-12,Albury,6.5,24.7,0.0,4.335435079316803,9.528534509266478,NE,39.0,SE,NE,6.0,22.0,70.0,39.0,1020.0,1015.4,2.8961726813383315,3.017509527508494,13.2,24.0,No,No
2009-09-13,Albury,13.2,25.1,0.0,7.226793538926799,8.655164995958113,NNE,35.0,E,WNW,9.0,11.0,44.0,25.0,1017.0,1012.2,3.226520315853403,3.362484903578597,17.3,23.1,No,No
2009-09-14,Albury,4.3,17.8,0.0,3.463868149106709,8.669431624662266,SW,24.0,NE,NNW,2.0,6.0,60.0,29.0,1022.6,1019.9,2.8065250214812494,3.0535129152619547,10.9,17.1,No,No
2009-09-15,Albury,1.6,17.2,0.0,2.2001418081569755,7.87992474779152,S,20.0,ESE,S,6.0,7.0,68.0,44.0,1022.5,1019.1,3.068762930710598,3.559531511066748,8.1,16.7,No,No
2009-09-16,Albury,2.8,21.1,0.0,2.165295812663139,9.271912516672437,E,17.0,E,ESE,7.0,9.0,74.0,39.0,1022.2,1016.8,2.3172449838941738,2.858490994262368,11.2,20.7,No,No
2009-09-17,Albury,6.3,19.0,0.0,2.755610966393072,4.538518687234408,WNW,24.0,E,NW,6.0,2.0,76.0,73.0,1013.8,1011.9,5.000479900781912,7.0,12.9,14.0,No,Yes
2009-09-19,Albury,5.4,20.6,0.0,1.633536767649142,3.9622315192262256,NNW,22.0,NE,WNW,6.0,11.0,98.0,46.0,1018.8,1015.0,8.0,8.0,10.2,19.2,No,No
2009-09-21,Albury,3.7,19.0,0.2,1.9352205899565709,6.702114104818783,NE,43.0,ESE,ENE,9.0,15.0,73.0,50.0,1014.5,1008.2,3.6285945184342054,4.540737398404843,11.5,18.3,No,Yes
2009-09-22,Albury,11.5,20.2,8.4,4.17986912492749,6.697414850868397,NNE,50.0,NNW,N,17.0,13.0,77.0,55.0,1002.6,999.2,8.0,1.0,15.5,19.2,Yes,Yes
2009-09-23,Albury,9.3,16.8,28.8,4.757845016559835,5.607166810070672,W,56.0,W,WSW,26.0,30.0,82.0,54.0,997.8,1003.8,5.0,8.0,13.1,15.9,Yes,Yes
2009-09-24,Albury,8.2,18.2,1.4,3.1416958209690584,7.013722514857037,NW,41.0,WNW,NW,9.0,24.0,72.0,55.0,1015.1,1011.8,4.4926539619821995,4.0,12.6,17.2,Yes,No
2009-09-25,Albury,5.3,20.6,0.0,3.134297022426791,6.027097503966935,NNW,44.0,NNE,N,22.0,13.0,60.0,57.0,1009.3,1002.9,2.0,7.0,15.2,17.3,No,Yes
2009-09-26,Albury,6.8,12.2,6.0,2.522659474861685,3.4910072000879584,WNW,56.0,WNW,W,37.0,24.0,79.0,72.0,1005.2,1003.9,7.0,6.0,7.9,11.1,Yes,Yes
2009-09-27,Albury,4.5,12.9,1.6,2.439656116487371,4.037845452624776,W,61.0,WNW,W,35.0,37.0,78.0,72.0,1009.8,1008.4,5.0,8.0,6.7,10.7,Yes,No
2009-09-28,Albury,5.5,17.9,0.0,3.062867739300277,9.512671116258396,W,43.0,W,W,17.0,24.0,79.0,56.0,1012.3,1009.9,3.0129863999646886,1.0,9.2,16.8,No,No
2009-09-29,Albury,1.7,17.0,0.0,1.780769647061625,7.984969251922817,NW,19.0,E,WNW,6.0,11.0,73.0,49.0,1015.6,1013.4,3.3435208780752745,3.919936798354435,9.4,16.2,No,No
2009-09-30,Albury,4.0,21.4,0.0,2.9695831626005864,9.047139355058619,NNW,35.0,E,NNE,7.0,17.0,75.0,36.0,1018.0,1013.4,2.9394235765762815,3.1808226671584876,11.3,20.9,No,No
2009-10-01,Albury,8.9,21.1,0.0,3.323396270085736,5.733244438879963,SSW,28.0,N,S,6.0,9.0,76.0,61.0,1012.4,1008.8,4.998068500016789,5.335707224598174,12.9,19.4,No,No
2009-10-02,Albury,11.7,22.0,0.0,3.9491995656968415,5.97651204169319,SE,30.0,S,SSW,4.0,11.0,68.0,55.0,1009.6,1004.9,4.897162642574681,5.079599962121204,16.1,20.6,No,Yes
2009-10-03,Albury,8.5,13.5,3.2,1.958451894953054,3.1840547515868582,SSE,31.0,ESE,ESE,17.0,11.0,87.0,75.0,1014.0,1015.1,7.0,7.0,9.6,13.0,Yes,Yes
2009-10-06,Albury,5.2,16.2,0.0,2.4500283267336114,8.334750918778159,SE,37.0,ENE,SSE,6.0,15.0,85.0,77.0,1020.2,1018.3,2.0,2.0,8.8,10.0,No,Yes
2009-10-08,Albury,1.2,16.3,0.0,3.0393436724720484,7.942792850458664,ESE,39.0,E,SE,6.0,13.0,65.0,43.0,1024.0,1023.2,3.2364340325556107,3.7857785497838456,7.8,15.7,No,No
2009-10-09,Albury,3.2,18.2,0.0,3.1748073553822227,8.771726620918187,SSE,33.0,ESE,S,11.0,9.0,63.0,39.0,1027.7,1025.7,2.4236092548775723,3.270103495730467,11.8,17.8,No,No
2009-10-10,Albury,4.6,19.0,0.0,4.0641707254399355,8.877551668392252,SE,22.0,SE,S,17.0,9.0,55.0,36.0,1029.5,1025.7,2.3132816194916828,3.072571896154777,11.2,17.3,No,No
2009-10-11,Albury,6.4,18.7,0.0,2.9695682848041107,6.221795286473556,W,48.0,SE,NNE,7.0,17.0,68.0,50.0,1022.6,1016.9,4.154182916726981,4.438969146217811,11.3,18.2,No,No
2009-10-12,Albury,5.8,23.3,0.0,2.8639776591789783,8.896879806460602,W,59.0,SSE,NE,9.0,20.0,88.0,64.0,1007.9,999.4,2.3804568419203704,1.0,11.0,19.0,No,Yes
2009-10-13,Albury,6.6,17.7,2.0,3.118068604177574,4.405856681110189,N,50.0,N,NW,17.0,30.0,70.0,71.0,1001.9,997.6,7.0,6.0,10.8,14.8,Yes,Yes
2009-10-14,Albury,9.5,15.1,7.0,4.089133666690925,7.350383043666715,W,65.0,WNW,W,26.0,30.0,88.0,60.0,1000.5,1002.7,8.0,1.0,10.3,14.1,Yes,Yes
2009-10-15,Albury,9.7,15.7,1.4,3.3978498245489903,2.2104444291548244,WNW,50.0,NW,WSW,15.0,22.0,79.0,84.0,1008.5,1007.8,8.0,8.0,11.1,10.9,Yes,Yes
2009-10-16,Albury,4.1,16.6,6.8,3.123566672290956,7.409170320036517,W,39.0,W,WNW,15.0,19.0,77.0,56.0,1016.0,1016.2,4.19668528450131,4.0,8.8,14.9,Yes,No
2009-10-17,Albury,4.6,19.2,0.0,2.5975976158749496,10.397433440270277,WSW,28.0,SE,W,6.0,13.0,83.0,46.0,1022.7,1021.6,2.351456394227668,1.0,10.9,18.8,No,No
2009-10-18,Albury,5.1,20.3,0.0,2.925971988339435,4.931106575084214,NW,24.0,SSW,ESE,6.0,9.0,72.0,50.0,1026.9,1024.7,5.286553025367336,8.0,12.1,19.3,No,No
2009-10-19,Albury,5.1,22.7,0.0,3.2421632280684163,9.46827637081691,NE,19.0,WSW,NW,4.0,6.0,78.0,38.0,1026.6,1023.7,2.644470974304099,2.8784844412013584,12.2,22.0,No,No
2009-10-20,Albury,6.9,26.6,0.0,4.878546280326987,10.564679724464304,NNW,30.0,SE,S,7.0,17.0,71.0,31.0,1022.9,1018.4,2.367796193508834,2.366694256984534,13.4,25.8,No,No
2009-10-21,Albury,8.8,27.1,0.0,5.249532847253414,10.207946337730684,SSE,20.0,ESE,SSE,7.0,15.0,73.0,44.0,1018.9,1017.4,2.949671473686031,3.1403329558130864,15.4,25.3,No,No
2009-10-22,Albury,9.1,27.1,0.0,5.688785917768569,10.190939267318548,WSW,24.0,SE,SSE,9.0,13.0,67.0,38.0,1020.8,1018.4,2.680831252100642,2.9754255488453225,15.6,25.4,No,No
2009-10-23,Albury,8.1,23.9,0.0,4.91159683968995,9.977630139294098,WNW,35.0,ENE,SW,2.0,13.0,70.0,26.0,1019.6,1017.6,2.8924386922897796,2.778454593571425,14.8,23.2,No,No
2009-10-24,Albury,7.4,25.4,0.0,4.9571994840868205,10.415161661081548,WSW,30.0,E,W,9.0,13.0,68.0,28.0,1019.5,1016.2,2.394482110316396,2.565910603994954,14.7,24.8,No,No
2009-10-25,Albury,10.6,23.1,0.0,5.992623384945437,7.0096702168496465,SE,63.0,WSW,WSW,2.0,13.0,68.0,34.0,1014.7,1013.0,4.5949966162683396,4.7217478427040085,14.4,21.3,No,No
2009-10-26,Albury,10.8,22.0,0.0,6.275551754480338,8.493751910154845,SE,35.0,SE,SSE,20.0,15.0,52.0,38.0,1023.8,1022.0,3.46884411902084,3.525123499842497,14.7,20.9,No,No
2009-10-27,Albury,5.9,24.1,0.0,4.251128934289021,9.101916564190962,ENE,26.0,S,NNE,7.0,9.0,64.0,43.0,1027.5,1023.1,2.4366021136490055,3.04490704172321,12.9,23.4,No,No
2009-10-28,Albury,11.3,26.8,0.0,4.947495603869494,9.4512271637358,W,19.0,SE,SE,4.0,9.0,67.0,41.0,1025.4,1020.9,2.782124733040181,2.9218236754670563,17.9,25.8,No,No
2009-10-29,Albury,14.5,26.9,0.0,6.029757281391813,8.811412759358753,NNW,31.0,SE,N,9.0,20.0,65.0,50.0,1023.4,1020.6,3.8078757991655756,3.5313089418650456,19.1,25.8,No,No
2009-10-30,Albury,13.7,29.1,0.0,5.587390824391307,9.396517768685413,WSW,22.0,SE,S,11.0,11.0,75.0,46.0,1022.8,1019.5,3.3697851560858147,3.2319728089986555,19.1,28.4,No,No
